order;file_path;thumbnail;set_key;langs;width;height;hide
55;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/092.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/092-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2233;3000;1
56;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/093.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/093-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2155;3000;1
57;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/094.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/094-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2228;3000;1
58;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/095.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/095-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2169;3000;1
59;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/096.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/096-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2156;3000;1
60;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/097.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/097-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2158;3000;1
61;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/098.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/098-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2225;3000;1
62;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/099.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/099-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2154;3000;1
63;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/100.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/100-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2168;3000;1
64;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/101.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/101-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2162;3000;1
65;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/102.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/102-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2171;3000;1
66;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/103.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/103-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2132;3000;1
67;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/104.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/104-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2122;3000;1
68;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/105.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/105-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2172;3000;1
69;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/106.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/106-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2163;3000;1
70;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/107.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/107-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2152;3000;1
71;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/108.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/108-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2204;3000;1
72;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/109.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/109-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2213;3000;1
73;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/110.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/110-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2221;3000;1
74;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/111.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/111-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2143;3000;1
75;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/112.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/112-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2207;3000;1
76;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/113.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/113-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2158;3000;1
77;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/114.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/114-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2222;3000;1
78;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/115.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/115-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2147;3000;1
79;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/116.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/116-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2148;3000;1
80;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/117.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/117-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2169;3000;1
81;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/118.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/118-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2184;3000;1
82;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/119.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/119-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2135;3000;1
83;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/120.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/120-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2172;3000;1
84;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/121.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/121-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2159;3000;1
85;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/122.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/122-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2187;3000;1
86;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/123.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/123-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2193;3000;1
87;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/124.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/124-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2155;3000;1
88;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/125.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/125-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2151;3000;1
89;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/126.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/126-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2163;3000;1
90;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/127.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/127-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2180;3000;1
91;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/128.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/128-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2169;3000;1
92;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/129.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/129-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2252;3000;1
93;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/130.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/130-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2174;3000;1
94;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/131.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/131-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2183;3000;1
95;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/132.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/132-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2089;3000;1
96;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/133.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/133-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2210;3000;1
97;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/134.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/134-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2147;3000;1
98;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/135.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/135-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2183;3000;1
99;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/136.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/136-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2153;3000;1
100;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/137.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/137-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2131;3000;1
101;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/138.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/138-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2134;3000;1
102;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/139.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/139-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2151;3000;1
103;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/140.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/140-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2149;3000;1
104;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/141.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/141-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2172;3000;1
105;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/142.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/142-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2179;3000;1
106;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/143.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/143-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2261;3000;1
107;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/144.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/144-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2143;3000;1
108;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/145.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/145-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2186;3000;1
109;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/146.jpg;https://skillnet.hum.uu.nl/data/E/SP-Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353/146-thumb.jpg;Epistolas-varias-que-consagra-a-la-Catolica-Magestad-del-Rey-D-Carlos-Segundo-Madrid-1675-37-353;SPAN;2188;3000;1
