order;file_path;thumbnail;set_key;langs;width;height;hide
235;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/256.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/256-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1805;3000;1
236;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/257.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/257-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1765;3000;1
237;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/258.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/258-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1805;3000;1
238;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/259.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/259-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1767;3000;1
239;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/260.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/260-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1786;3000;1
240;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/261.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/261-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1788;3000;1
241;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/262.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/262-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1800;3000;1
242;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/263.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/263-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1785;3000;1
243;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/264.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/264-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1792;3000;1
244;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/265.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/265-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1774;3000;1
245;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/266.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/266-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1801;3000;1
246;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/267.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/267-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1787;3000;1
247;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/268.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/268-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1780;3000;1
248;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/269.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/269-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1797;3000;1
249;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/270.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/270-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1762;3000;1
250;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/271.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/271-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1775;3000;1
251;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/272.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/272-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1766;3000;1
252;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/273.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/273-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1800;3000;1
253;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/274.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/274-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1811;3000;1
254;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/275.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/275-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1733;3000;1
255;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/276.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/276-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1878;3000;1
256;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/277.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/277-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1783;3000;1
257;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/278.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/278-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1791;3000;1
258;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/279.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/279-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1798;3000;1
259;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/280.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/280-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1798;3000;1
260;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/281.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/281-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1786;3000;1
261;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/282.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/282-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1812;3000;1
262;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/283.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/283-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1805;3000;1
263;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/284.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/284-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1787;3000;1
264;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/285.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/285-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1784;3000;1
265;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/286.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/286-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1850;3000;1
266;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/287.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/287-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1775;3000;1
267;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/288.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/288-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1791;3000;1
268;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/289.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/289-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1770;3000;1
269;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/290.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/290-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1803;3000;1
270;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/291.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/291-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1792;3000;1
271;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/292.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/292-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1836;3000;1
272;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/293.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/293-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1771;3000;1
273;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/294.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/294-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1800;3000;1
274;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/295.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/295-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1761;3000;1
275;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/296.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/296-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1770;3000;1
276;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/297.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/297-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1755;3000;1
277;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/298.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/298-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1818;3000;1
278;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/299.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/299-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1783;3000;1
279;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/300.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/300-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1823;3000;1
280;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/301.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/301-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1776;3000;1
281;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/302.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/302-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1821;3000;1
282;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/303.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/303-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1779;3000;1
283;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/304.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/304-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1765;3000;1
284;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/305.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/305-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1813;3000;1
285;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/306.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/306-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1811;3000;1
286;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/307.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/307-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1806;3000;1
287;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/308.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/308-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1594;3000;1
288;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/309.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/309-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1798;3000;1
289;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/310.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/310-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1799;3000;1
290;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/311.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/311-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1823;3000;1
291;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/312.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/312-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1778;3000;1
292;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/313.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/313-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1803;3000;1
293;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/314.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/314-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1803;3000;1
294;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/315.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/315-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1805;3000;1
295;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/316.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/316-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1802;3000;1
296;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/317.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/317-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1809;3000;1
297;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/318.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/318-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1944;3000;1
298;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/319.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/319-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1805;3000;1
299;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/320.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/320-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1769;3000;1
300;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/321.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/321-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1785;3000;1
301;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/322.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/322-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1776;3000;1
302;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/323.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/323-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1799;3000;1
303;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/324.jpg;https://skillnet.hum.uu.nl/data/enfr/Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336/324-thumb.jpg;Jules-Mazarin-Lettres-du-Cardinal-Mazarin-Amsterdam-1690-21-336;FR;1801;3000;1
